1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,52,7196.666667,24.91666667,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,138,132,232,133,135,138,139,145,84,83,82,80,81,116,138,,,,,,,,,,,,
14,52,4521.2,24,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,151,152,153,82,81,78,76,82,151,,,,,,,,,,,,,,,,,,
15,52,7157.2,25.4,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,153,151,149,143,84,83,82,80,84,153,,,,,,,,,,,,,,,,,
16,52,7159,25.21428571,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,151,140,152,153,149,81,80,75,70,71,999,999,75,80,81,151,,,,,,,,,,,
17,52,10113.71429,24.78571429,0.4,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,16,9,2,63,61,57,14,,,,,,,,,,,,,,,,,,,
18,52,13013.33333,24.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,21,62,2,25,26,23,,,,,,,,,,,,,,,,,,,,
19,52,12914,24.75,0.5,0.333333333,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,18,19,24,43,113,120,129,999,999,999,113,210,40,36,24,23,18,62,61,9,,,,,,
20,52,17306.36364,24.33333333,0.5,0.333333333,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,18,21,26,40,53,140,152,153,152,116,109,53,19,,,,,,,,,,,,,
21,52,18616.5,23,0.4,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,10,19,18,23,40,145,153,155,153,152,40,18,14,,,,,,,,,,,,,
22,52,18707.09091,23,0.5,0.333333333,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,9,19,23,116,152,140,151,139,43,23,16,,,,,,,,,,,,,,,
23,52,13750,24,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,9,18,19,24,43,210,423,124,323,128,210,107,43,24,16,,,,,,,,,,,
24,52,3800,19,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,154,151,143,841,84,83,999,84,841,143,151,154,,,,,,,,,,,,,,,
25,52,1007.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,119,122,123,423,124,127,126,124,119,,,,,,,,,,,,,,,,,,
26,52,1910,20.25,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,124,223,423,123,122,120,119,124,,,,,,,,,,,,,,,,,,,
27,26,1088,18.5,0,0,0,0.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,47,471,43,,,,,,,,,,,,,,,,,,,,,,,
28,26,1454,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,41,47,43,,,,,,,,,,,,,,,,,,,,,,,
29,104,1444,19,0,0,0,0.2,0,0.2,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,47,43,,,,,,,,,,,,,,,,,,,,,,,,
30,52,910,18.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,38,43,,,,,,,,,,,,,,,,,,,,,,,,
31,52,1088,18,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,38,999,43,,,,,,,,,,,,,,,,,,,,,,,
32,52,750,16.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,48,481,43,,,,,,,,,,,,,,,,,,,,,,,
33,26,780,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,41,48,43,,,,,,,,,,,,,,,,,,,,,,,
34,52,694,15.5,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,48,43,,,,,,,,,,,,,,,,,,,,,,,,
35,52,910,18.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,45,999,43,,,,,,,,,,,,,,,,,,,,,,,
36,52,760,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,999,37,999,43,,,,,,,,,,,,,,,,,,,,,,
37,52,1728,20,0,0,0,0,0,0.2,0.2,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,44,43,,,,,,,,,,,,,,,,,,,,,,,,
38,52,1728,20,0,0,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,43,34,999,999,342,43,,,,,,,,,,,,,,,,,,,,,
39,52,1550,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,36,34,43,,,,,,,,,,,,,,,,,,,,,,,
40,52,1088,18,0,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,41,46,43,999,431,41,,,,,,,,,,,,,,,,,,,,,
41,52,2550,21.5,0,0,0.285714286,0,0.142857143,0.142857143,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,35,43,45,43,,,,,,,,,,,,,,,,,,,,,,
42,52,1405,18.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39,41,43,999,999,39,,,,,,,,,,,,,,,,,,,,,
43,52,1119,18,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,41,43,999,999,999,41,,,,,,,,,,,,,,,,,,,,,
44,52,1899,18.5,0,0,0.166666667,0,0,0.166666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,31,32,43,,,,,,,,,,,,,,,,,,,,,,,
45,12,650,16,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,159,259,160,999,999,999,159,,,,,,,,,,,,,,,,,,,,
46,52,3980.666667,21.5,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,96,999,999,999,971,100,971,96,999,999,999,999,94,999,96,,,,,,,,,,,,
47,52,2515,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,971,96,102,999,999,100,,,,,,,,,,,,,,,,,,,,
48,52,4311.333333,23,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,971,999,999,96,971,999,999,96,971,,,,,,,,,,,,,,,,,,
49,52,3450.625,21,0.5,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,971,95,96,100,90,88,87,999,999,90,91,999,999,971,,,,,,,,,,,,,
50,26,1687.5,20.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,43,45,999,999,999,999,41,,,,,,,,,,,,,,,,,,,
51,52,1764,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,169,170,172,999,999,173,169,,,,,,,,,,,,,,,,,,,,
52,52,5780,24.5,0,0,0.090909091,0.545454545,0.090909091,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,45,43,41,171,169,170,999,171,45,,,,,,,,,,,,,,,,,,
53,52,4931.833333,24.66666667,0,0,0.363636364,0.363636364,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,41,43,168,172,999,999,999,173,168,41,,,,,,,,,,,,,,,,,
54,52,7153.571429,25.57142857,0,0,0.571428571,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,19,169,170,168,30,21,19,18,,,,,,,,,,,,,,,,,,
55,52,4894.333333,24.4,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,16,18,30,170,169,168,2,5,9,,,,,,,,,,,,,,,,,
56,52,5719.6,25.3,0,0,0.571428571,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,24,26,169,170,168,21,,,,,,,,,,,,,,,,,,,,
57,52,4332.571429,24,0.076923077,0,0.307692308,0.307692308,0.076923077,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,19,24,30,168,172,999,999,999,173,26,23,27,18,,,,,,,,,,,,,
58,52,1220,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,24,999,34,26,,,,,,,,,,,,,,,,,,,,,,
59,52,1740,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,30,999,32,999,999,30,26,24,30,,,,,,,,,,,,,,,,,,
60,52,6906.2,25,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,18,9,62,61,2,999,9,16,,,,,,,,,,,,,,,,,,
61,52,5188.4,24.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,18,62,999,2,9,19,,,,,,,,,,,,,,,,,,,,
62,52,1200,18,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,252,26,25,34,999,252,,,,,,,,,,,,,,,,,,,,,
63,26,1635,20,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,107,108,999,999,107,108,999,105,107,,,,,,,,,,,,,,,,,,
64,52,3453.333333,22.83333333,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,43,41,2,1,4,6,43,,,,,,,,,,,,,,,,,,,,
65,52,2468,21.33333333,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,37,35,30,1,2,4,6,24,,,,,,,,,,,,,,,,,,
66,52,1108.333333,18.83333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,9,10,30,41,43,34,30,,,,,,,,,,,,,,,,,,,
67,52,880,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,999,999,999,999,7,9,,,,,,,,,,,,,,,,,,,,
68,52,2252.5,22,0.166666667,0,0,0.333333333,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,999,33,43,,,,,,,,,,,,,,,,,,,,,,,
69,104,903.3333333,17.91666667,0,0,0.1,0.3,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4,0,43,41,48,43,,,,,,,,,,,,,,,,,,,,,,,
70,52,4762.333333,23.5,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,107,205,54,52,501,50,167,110,114,128,130,999,122,113,111,107,,,,,,,,,,,
71,52,8025.833333,25.1,0.25,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,18,19,24,43,41,52,55,54,43,16,,,,,,,,,,,,,,,,
72,52,4238.111111,23.94444444,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,14,16,20,22,26,23,25,24,26,31,13,14,17,10,9,16,41,43,45,44,33,18,13,,,
73,52,10206.72727,24.5,0,0,0,0.5,0,0,0.125,0.125,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,26,24,19,18,9,64,65,86,90,88,65,2,9,30,,,,,,,,,,,,
74,52,12021.2,24.5,0,0,0.222222222,0.222222222,0,0,0.111111111,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,25,26,23,63,21,,,,,,,,,,,,,,,,,,,,,
75,52,4700,24.08333333,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,16,18,19,170,169,168,2,5,9,,,,,,,,,,,,,,,,,
76,52,8568.571429,25.125,0,0,0.222222222,0.222222222,0,0,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,21,26,24,25,43,53,50,51,53,41,43,26,18,,,,,,,,,,,,,
77,52,5330.8,24.4,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,19,21,43,50,55,18,,,,,,,,,,,,,,,,,,,,
78,52,1119,19,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,24,25,38,37,26,,,,,,,,,,,,,,,,,,,,,
79,52,2276,21.5,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,26,25,24,31,999,21,,,,,,,,,,,,,,,,,,,,
80,52,4459.333333,23.66666667,0,0,0,0.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,30,21,26,24,41,43,45,43,30,,,,,,,,,,,,,,,,,,
81,36,1139,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,129,231,999,999,124,423,223,999,999,129,,,,,,,,,,,,,,,,,
82,52,1633.333333,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,125,124,223,999,125,,,,,,,,,,,,,,,,,,,,,,
83,52,1473.333333,19.33333333,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,124,423,124,223,124,128,123,120,119,999,999,124,,,,,,,,,,,,,,,
84,52,350,13.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,137,134,999,215,137,,,,,,,,,,,,,,,,,,,,,,
